gvkey,name,dm3_sh,gptdata_overall
23996,"Global Net Lease, Inc.",,0
23999,,,
24005,,.0062246121952221,
24008,,,
24021,Haemonetics Corp,,
24040,Ionis Pharmaceuticals Inc,.0134336808048413,2
24048,,,
24071,Appfolio Inc,.0360850671306147,1
24073,Green Plains Partners Lp,,
24074,,,
24076,"Ollie'S Bargain Outlet Holdings, Inc.",.0024187051155458,0
24083,"Vertex, Inc.",,
24084,Conformis Inc,.0082085971844575,1
24096,,,
24099,"Lifetime Brands, Inc",.0054189665593818,1
24113,,,
24116,Firstservice Corp,.0049187070837615,
24118,,.013663323652437,
24120,,.0096511667046285,
24124,,.0096511667046285,
24126,,.0096511667046285,
24127,,.0096511667046285,
24131,,,
24135,"Alarm.Com Holdings, Inc.",.0469107849484268,0
24157,"Firstcash Holdings, Inc.",.0061841687438354,0
24171,Designer Brands Inc.,.0048757715409532,0
24175,,,
24176,"Natera, Inc.",.014758283741654,2
24177,"Seres Therapeutics, Inc.",.0141145408566366,1
24185,,,
24197,Idexx Laboratories Inc /De,.0163247666208058,0
24199,,,
24204,,,
24216,Aes Corp,.0092636450985913,1
24218,,,
24225,Corvel Corp,,
24228,,.0045906610614109,
24229,,.0045906610614109,
24231,,.0045906610614109,
24232,Hancock Whitney Corp,.0098176296290063,1
24233,,.0143492707048553,
24234,,,
24236,,.0045906610614109,
24249,"Teladoc Health, Inc.",.013507935611783,2
24287,Ambac Financial Group Inc,.0095879319839332,0
24291,"Dine Brands Global, Inc.",.0193404048409422,0
24293,Kaiser Aluminum Corp,.0069628138629959,0
24302,Alkermes Plc.,.0098428227497762,1
24316,Monster Beverage Corp,.0062513245048253,0
24330,Seritage Growth Properties,.0066416694572344,0
24344,Vertex Pharmaceuticals Inc / Ma,.0119456524129522,2
24350,"Monro, Inc.",,
24351,"Lindblad Expeditions Holdings, Inc.",.0066308158584276,0
24352,Progress Software Corp /Ma,.0224602544276524,2
24370,Cameco Corp,.0094625414058287,
24378,,,
24379,Mgic Investment Corp,.0274686169196992,1
24396,,.0140005828876657,
24405,Zebra Technologies Corp,.0318755086719388,2
24409,,,
24415,,.0090464544597514,
24421,Boxlight Corp,,
24422,"Aqua Metals, Inc.",.0082738917276321,0
24428,Addvantage Technologies Group Inc,.0056689938100036,
24430,Ezcorp Inc,.0091856877342018,1
24437,,,
24440,Proassurance Corp,.0089745343467523,0
24447,Bok Financial Corp,.0115210249231569,0
24458,,.0074342781963139,
24463,National Beverage Corp,,
24466,,.0071787711860787,
24468,Biogen Inc.,.0124135250712299,2
24473,,,
24475,,,
24481,Madison Square Garden Sports Corp.,.0063163630115345,0
24483,,,
24489,,,
24501,"Rapid7, Inc.",.0386950715776686,2
24502,,.0096511667046285,
24506,"Pulmatrix, Inc.",,
24508,Ooma Inc,.0210415334891633,1
24515,Vtv Therapeutics Inc.,.0123869163223991,1
24523,,,
24533,National Health Investors Inc,.0049978879907748,2
24538,,,
24539,,,
24544,,.003278921872795,
24552,"Daseke, Inc.",.003621455922792,1
24554,,.0129062786810783,
24555,,.0129062786810783,
24559,,.0129062786810783,
24578,,.0121310083324632,
24597,,,
24598,"Biocardia, Inc.",,
24599,"Aeglea Biotherapeutics, Inc.",.0119592947612171,0
24600,,,
24601,"Csw Industrials, Inc.",,
24607,,,
24610,,,
24611,,.0109482088595419,
24616,"Paypal Holdings, Inc.",.027202210764362,0
24617,"Old Dominion Freight Line, Inc.",.0051738202925846,1
24620,"Ryman Hospitality Properties, Inc.",.0045960643285367,0
24625,Totalenergies Se,.0085852588244412,
24627,,,
24638,Transunion,.0302791533758311,2
24658,"Ideanomics, Inc.",,
24660,Janone Inc.,,
24668,,,
24669,,,
24670,,,
24678,Horace Mann Educators Corp /De/,.0097758740253633,0
24683,Invesco Municipal Trust,.012468199585649,
24701,,,
24704,,,
24708,"Atn International, Inc.",.0215802775213255,1
24720,Wabash National Corp,.0062105727227067,0
24724,Liberty Latin America Ltd.,.0139572698163115,0
24725,World Acceptance Corp,,
24731,Kimco Realty Corp,.0056867411495338,0
24745,,.0107449795682093,
24750,"Wisdomtree, Inc.",.0091510107410681,2
24755,Sanfilippo John B & Son Inc,.0062981666946215,0
24756,,.0107449795682093,
24782,Perrigo Co Plc,.0092859831370714,1
24783,Tetra Tech Inc,.0125347096626661,2
24784,"Blackrock Muniyield Fund, Inc.",.0154862929005332,
24788,,.0102073666380742,
24795,American Superconductor Corp /De/,,
24797,,,
24800,Qualcomm Inc/De,.0357637708823953,2
24810,,,
24819,Mogo Inc.,,
24825,Corporate Office Properties Trust,.0066706140999284,1
24837,,.0060996085038566,
24842,"Precision Optics Corporation, Inc.",.0053474848564718,0
24844,"Spok Holdings, Inc",.0333214743206509,1
24853,,,
24856,"Gilead Sciences, Inc.",.0129672708503485,1
24861,"Planet Fitness, Inc.",.0067301319332465,0
24869,,,
24878,,.0088576526530141,
24890,,.0057429527167368,
24891,,,
24893,,,
24901,"Lm Funding America, Inc.",,
24905,Sunrun Inc.,.0060163140520575,1
24911,"Mastercraft Boat Holdings, Inc.",.0084216082298352,0
24912,"Acorn Energy, Inc.",,
24922,,,
24925,Roper Technologies Inc,.0315084279199102,0
24934,,,
24937,,,
24939,Invesco Trust For Investment Grade Municipals,.012468199585649,
24943,,,
24944,,.0108223319445086,
24945,,,
24966,"Geovax Labs, Inc.",,
24975,Synopsys Inc,.0446943963755887,2
24978,Topgolf Callaway Brands Corp.,.0080451193466899,1
24980,Cross Timbers Royalty Trust,,
24990,,,
24996,"Lineage Cell Therapeutics, Inc.",.0130838801477135,1
24998,,,
25021,,,
25027,Lifevantage Corp,.008780557543647,1
25030,"Virtus Investment Partners, Inc.",.0089860990877823,0
25031,,,
25034,Saba Capital Income & Opportunities Fund,.0047996504478208,
25039,,.0154861227845566,
25040,,.0154862929005332,
25042,"Blackrock Muniyield New York Quality Fund, Inc.",.0154862929005332,
25056,,,
25057,,.0113166364888763,
25060,,.0076508486410604,
25062,,,
25064,Nuveen Select Tax Free Income Portfolio,.0129062786810783,
25069,,.0050071352492655,
25073,,.0076508486410604,
25074,,.0076508486410604,
25077,,.0096863105184905,
25099,,,
25105,"Conifer Holdings, Inc.",.0045430397618231,0
25108,,,
25110,Icu Medical Inc/De,.0083070849150944,1
25119,Mohawk Industries Inc,.0071923982921162,1
25124,Linde Plc,.0082929672718034,0
25128,"Zynerba Pharmaceuticals, Inc.",,
25129,,,
25130,,.0085768963209688,
25132,,,
25138,Asure Software Inc,.023206582555397,1
25140,,,
25157,,.0219396517014138,
25163,"Blackrock Muniyield Quality Fund Iii, Inc.",.0154862929005332,
25166,Kopin Corp,.0113498720598437,2
25167,,.0098991471102703,
25168,,,
25173,Renasant Corp,.0070169829194735,1
25177,,.0091510107410681,
25180,Agco Corp /De,.0123504604490496,1
25181,,,
25186,,,
25191,,,
25198,,,
25201,Cass Information Systems Inc,.0172088407723992,1
25211,Tekla Life Sciences Investors,.0206939744903725,
25219,"Houlihan Lokey, Inc.",,
25220,,,
25224,,,
25234,Buckle Inc,.0031399106712859,0
25244,Invesco Trust For Investment Grade New York Municipals,.012468199585649,
25274,Universal Display Corp \Pa\,.0128840471214182,
25279,Boston Scientific Corp,.0092936185998036,0
25283,Kohls Corp,.0039385936581869,0
25289,Vbi Vaccines Inc/Bc,,
25290,,.0154862929005332,
25293,,,
25296,,,
25301,,.0129062786810783,
25302,Intrusion Inc,,
25303,,.0088511155570028,
25304,,.0041953746074548,
25312,,,
25313,Steris Plc,,
25314,,,
25318,U S Physical Therapy Inc /Nv,.0071374615618887,0
25319,,.0092046822479273,
25320,,.0358943513172106,
25324,,,
25327,,.0094336408526673,
25329,Invesco Municipal Opportunity Trust,.012468199585649,
25331,Franklin Covey Co,.0083176992067344,0
25332,"Loop Industries, Inc.",,
25334,"Marti Technologies, Inc.",,
25338,,,
25339,Credit Acceptance Corp,.0138642143329533,1
25340,Horton D R Inc /De/,.0056531055832024,0
25348,,,
25349,,.0123020969191029,
25356,,,
25357,,,
25361,,,
25365,Grupo Tmm Sab,.0038042995551232,
25367,Magic Software Enterprises Ltd,.0436044846499692,
25376,,.0062351381783708,
25377,,.0068446046579811,
25385,,,
25389,Graphic Packaging Holding Co,.0087249428875097,0
25396,,,
25399,,,
25405,,,
25406,Jewett Cameron Trading Co Ltd,.00656685364014,0
25408,,.0057545361000185,
25414,,.0057545361000185,
25415,Nuveen California Select Tax Free Income Portfolio,.0129062786810783,
25416,Nuveen New York Select Tax -Free Income Portfolio,.0129062786810783,
25418,,.0057545361000185,
25424,"Hostess Brands, Inc.",.0039000578659662,1
25430,Fuelcell Energy Inc,.0081953950957559,0
25434,Starbucks Corp,.002106474226667,1
25447,Skyx Platforms Corp.,,
25462,Stratus Properties Inc,.0064685258224188,1
25466,Ferrari N.V.,.0051406224315139,
25472,"Lifemd, Inc.",,
25480,,,
25481,National Bankshares Inc,.0071474295577512,0
25495,,,
25507,,.0077222194365211,
25509,,.006873106624395,
25527,,,
25529,Vizio Holding Corp.,,
25536,Central Garden & Pet Co,.0060460303794897,0
25539,Cpi Card Group Inc.,,
25540,,,
25553,,,
25554,,,
25558,,.0076508486410604,
25559,,.0076508486410604,
25567,"Blackrock Muniyield Quality Fund, Inc.",.0154862929005332,
25572,Encore Wire Corp,.0113831349645607,1
25579,,,
25588,,.0129860103898579,
25589,American Resources Corp,,
25594,,.0129062786810783,
25632,"Kennedy-Wilson Holdings, Inc.",.0035948684050705,0
25633,Omega Healthcare Investors Inc,.007531457156131,0
25645,"Albertsons Companies, Inc.",,
25648,,.0153976524383794,
25665,Ltc Properties Inc,.0079294281231969,1
25676,,.021539573727509,
25680,,,
25683,,,
25693,,.0102073666380742,
25705,,.0089860990877823,
25707,,.0154862929005332,
25708,,.0154862929005332,
25709,"Equus Total Return, Inc.",,
25711,Escalon Medical Corp,.0141577061004794,1
25719,,,
25726,Cpi Aerostructures Inc,,
25727,,.0102073666380742,
25731,,,
25737,Cheesecake Factory Inc,.0016773990827447,0
25738,,.012468199585649,
25740,"Renovare Environmental, Inc.",,
25742,"Blackrock Muniyield Quality Fund Ii, Inc.",.0154862929005332,
25747,Littelfuse Inc /De,.0101816852610187,1
25749,Asgn Inc,.0208815306988673,1
25750,Aptose Biosciences Inc.,,
25756,"Pure Storage, Inc.",.0314146473426287,2
25770,,,
25773,,.0111611454494478,
25774,,.0272588662020588,
25776,,,
25777,,,
25789,,,
25792,,.0110607761775874,
25807,,,
25814,,.0102073666380742,
25816,,.0102073666380742,
25825,,.0088511155570028,
25833,,.0096511667046285,
25837,,.0096511667046285,
25838,,.0096511667046285,
25848,,,
25849,,,
25850,Trinity Biotech Plc,,
25852,"Consumer Portfolio Services, Inc.",,
25859,,,
25870,Minerals Technologies Inc,.0067245113799016,1
25877,,,
25880,"Patterson Companies, Inc.",,
25893,"Siteone Landscape Supply, Inc.",.0055895823152736,0
25895,Radian Group Inc,.0199227206374175,0
25896,,,
25898,"Surgery Partners, Inc.",,
25904,"Aclaris Therapeutics, Inc.",,
25908,,.0154862929005332,
25909,,.0154862929005332,
25911,"Blackrock Muniyield Michigan Quality Fund, Inc.",.0154862929005332,
25912,Blackrock Muniyield Pennsylvania Quality Fund,.0154862929005332,
25915,,,
25918,,,
25922,Kadant Inc,.0084458667630782,1
25923,,,
25924,"Navidea Biopharmaceuticals, Inc.",,
25935,"Gulf Resources, Inc.",,
25937,Ligand Pharmaceuticals Inc,.0087973342555861,2
25941,Nuveen Arizona Quality Municipal Income Fund,.0129062786810783,
25946,,,
25950,,.008488787484555,
25961,,,
25964,Chart Industries Inc,.0097821442183797,2
25974,,.0219777725981956,
25978,,,
25979,Perma Fix Environmental Services Inc,,
25999,"Catalyst Biosciences, Inc.",.0128435756731824,1
26011,,,
26012,,,
26013,Sm Energy Co,.0118766753720382,0
26016,"Universal Insurance Holdings, Inc.",.0087319124228019,0
26021,,.0100207864540774,
26028,Empire Petroleum Corp,,
26037,,.0171523274273015,
26043,,,
26044,,,
26045,Ultralife Corp,.0113418301969023,1
26061,"Match Group, Inc.",.0112249683490625,1
26064,,,
26069,Gulfport Energy Corp,.0106479432758251,0
26071,First Community Bankshares Inc /Va/,.0058633847234568,0
26080,,,
26081,"Kura Oncology, Inc.",.0125513030169915,1
26104,Nuveen Select Maturities Municipal Fund,.0129062786810783,
26112,"Cytomx Therapeutics, Inc.",.0102253976710245,
26115,,.0084288376377415,
26116,Invesco Quality Municipal Income Trust,.012468199585649,
26123,Novocure Ltd,.009489193072928,2
26126,,,
26127,,,
26131,,.0035374886350237,
26143,,.0143849538892651,
26144,,,
26145,,,
26146,Regenxbio Inc.,.0158217295486075,1
26147,Penumbra Inc,.0062740685746796,1
26148,,,
26149,"Avalo Therapeutics, Inc.",,
26151,,.010291876457458,
26152,,.010291876457458,
26153,,.010291876457458,
26154,,.010291876457458,
26155,,.0107449795682093,
26156,Hewlett Packard Enterprise Co,.0301164163786517,2
26157,,.0083866841316227,
26160,,.0154862929005332,
26161,,.0154862929005332,
26162,"Anaptysbio, Inc",.0098716730445773,0
26167,"Brp Group, Inc.",,
26179,Smartfinancial Inc.,.0077713298467482,0
26187,,.0173198003648442,
26197,,,
26198,,,
26212,,.0043660504444656,
26218,"Lazydays Holdings, Inc.",,
26232,,.0107449795682093,
26234,,.0107449795682093,
26235,,.0107449795682093,
26237,,.0107449795682093,
26238,First Trust Dynamic Europe Equity Income Fund,.0113166364888763,
26256,,.0154862929005332,
26257,,.0154862929005332,
26258,,.0154862929005332,
26259,,.0043660504444656,
26261,,,
26267,,.0057545361000185,
26269,,.0078580829959808,
26270,"Stellar Bancorp, Inc.",.0065494573860831,0
26272,,.0075549708962086,
26273,,,
26274,,.0105267767713605,
26293,,.0154862929005332,
26294,,.0154862929005332,
26297,"Loandepot, Inc.",,
26301,,,
26304,,,
26305,"Laureate Education, Inc.",.010712287238267,1
26307,,.012468199585649,
26309,,.012468199585649,
26314,,.0067694632072028,
26316,,.012468199585649,
26317,,.012468199585649,
26320,,.012468199585649,
26321,,.0245304426519729,
26335,Duluth Holdings Inc.,.0043356270019151,0
26340,Wave Life Sciences Ltd.,.0101896458293076,1
26341,"Voyager Therapeutics, Inc.",.0108132915129143,2
26343,"Armstrong Flooring, Inc.",.0082407228905471,0
26347,Equity Bancshares Inc,.0049357369110814,0
26349,"Axsome Therapeutics, Inc.",,
26359,"Apellis Pharmaceuticals, Inc.",.0140611725599953,1
26361,"Red Rock Resorts, Inc.",,1
26364,"Cincinnati Bancorp, Inc.",,
26367,"Block, Inc.",.0343604405125853,0
26368,,,
26373,,.0102073666380742,
26376,"Beigene, Ltd.",.014377572926732,2
26380,,,
26381,,.0422822670559727,
26382,,.0069083906250311,
26385,Merus N.V.,,
26386,,.0067694632072028,
26410,"Four Corners Property Trust, Inc.",.0082547744318141,0
26413,"Associated Capital Group, Inc.",,
26415,Datasea Inc.,,1
26425,,.0067694632072028,
26447,,.0092046822479273,
26451,,.0113166364888763,
26475,Clipper Realty Inc.,,0
26479,,.012468199585649,
26480,,.012468199585649,
26488,,,
26490,,.0043660504444656,
26494,Atlassian Corp,.0492790449552406,
26495,,.0110820987988618,
26505,,,
26509,,.025278690702541,
26518,,.0113166364888763,
26520,Schmitt Industries Inc,,
26528,Exagen Inc.,,
26539,Eldorado Gold Corp /Fi,.0065878997277826,
26545,Rmr Group Inc.,.0064274279223625,0
26558,,.004109475787079,
26559,,.004109475787079,
26566,,.0062188578128929,
26567,Freedom Holding Corp.,,
26572,,.0067694632072028,
26573,,,
26577,,.0050582532681958,
26579,Bone Biologics Corp,,
26580,,.0092046822479273,
26581,,.0067694632072028,
26584,,.0067694632072028,
26585,,.0067694632072028,
26590,Fortive Corp,.0266782124642337,1
26630,Blackboxstocks Inc.,,
26636,"Senseonics Holdings, Inc.",.0105551022891773,2
26647,,.012468199585649,
26648,,.0067694632072028,
26658,"Avangrid, Inc.",.0122064836808861,2
26669,Oncocyte Corp,,
26677,Secureworks Corp,.0485067144516266,3
26704,,.0105267767713605,
26709,,.008141693281722,
26711,,.0091510107410681,
26712,,.0091510107410681,
26716,,.0050582532681958,
26722,,.0275539131782226,
26725,,,
26746,"Nutanix, Inc.",.0353049054902203,2
26749,Herc Holdings Inc,,
26753,Ferroglobe Plc,,
26754,,,
26755,,,
26761,,.0052238005316489,
26768,Ssr Mining Inc.,.0077309244408648,0
26775,,.0091510107410681,
26778,,.0091510107410681,
26780,,.0091510107410681,
26781,,.0091510107410681,
26788,"Tabula Rasa Healthcare, Inc.",.0175313716338068,0
26789,,,
26798,"Clearside Biomedical, Inc.",,
26807,,.0088511155570028,
26808,,.0067694632072028,
26812,,.0106376970469928,
26817,"Outlook Therapeutics, Inc.",.0124375774934789,1
26818,,,
26839,"Phillips Edison & Company, Inc.",,
26846,,.0107449795682093,
26847,Tactile Systems Technology Inc,.0048490795817812,0
26863,,,
26864,Permian Resources Corp,.0155216706229111,0
26873,"Moleculin Biotech, Inc.",,
26874,"Editas Medicine, Inc.",.0118925316551487,2
26891,Biotricity Inc.,,
26892,Reata Pharmaceuticals Inc,.0123611119946902,0
26895,"Corvus Pharmaceuticals, Inc.",,
26898,,,
26899,,.010291876457458,
26900,,,
26901,,.010291876457458,
26902,,.012468199585649,
26908,"Sensus Healthcare, Inc.",,
26914,Trx Gold Corp,.0123395097465627,
26922,"Protagenic Therapeutics, Inc.New",,
26923,,.0107449795682093,
26939,,,
26948,,.0143849538892651,
26954,,.0045906610614109,
26955,,.0091510107410681,
26956,,.0126574334286699,
26957,,.0126574334286699,
26992,,.0043660504444656,
26993,,.0043660504444656,
26997,,,
27010,,.0067694632072028,
27013,,.0030568818058947,
27014,Atkore Inc.,.0067364078816264,1
27017,,.0092046822479273,
27019,,.0092046822479273,
27020,,.012468199585649,
27035,,.0113166364888763,
27044,,.0076508486410604,
27045,,.0049651741081751,
27046,"Eiger Biopharmaceuticals, Inc.",,
27054,,,
27086,"Bitnile Metaverse, Inc.",,
27091,,.0085851800053718,
27092,,.0085851800053718,
27093,,.0087957318700346,
27094,,.0085851800053718,
27095,,.0085851800053718,
27096,,.0085851800053718,
27111,"Metrocity Bankshares, Inc.",,
27115,,.0105267767713605,
27116,,.0105267767713605,
27119,Ingevity Corp,.0094399825040409,0
27131,,,
27135,,.0091510107410681,
27136,,.0091510107410681,
27145,,.0154862929005332,
27146,,.0154862929005332,
27147,,.0154862929005332,
27148,,,
27154,,.0078075504378982,
27155,"Intellia Therapeutics, Inc.",.0114756780875585,1
27158,,.0113166364888763,
27159,,.0113166364888763,
27160,,.0113166364888763,
27162,,.0067694632072028,
27174,,.004109475787079,
27187,Liberty Media Corp,,
27189,,,
27190,,.0142987464694383,
27191,,.0142987464694383,
27192,,.0142987464694383,
27193,,.0142987464694383,
27199,Vaalco Energy Inc /De/,,
27204,,.0050521979334112,
27207,,.0154861227845566,
27215,"F&G Annuities & Life, Inc.",.0184056196158785,
27223,,.0091510107410681,
27224,,.0091510107410681,
27225,,.0091510107410681,
27226,,.0091510107410681,
27235,"Business First Bancshares, Inc.",.0088758817631987,0
27240,Bally'S Corp,,
27245,,,
27247,Zomedica Corp.,,
27251,Vivid Seats Inc.,,
27252,"Pulse Biosciences, Inc.",.0116273426875038,
27262,,.0057545361000185,
27263,,.0057545361000185,
27270,,.0105267767713605,
27274,,.0333475326153675,
27295,,.0113166364888763,
27299,51Talk Online Education Group,.0026063915201052,
27306,,.011054778802222,
27318,"Zedge, Inc.",.0115206289843892,2
27333,Adient Plc,.0062723736033632,0
27338,Aptevo Therapeutics Inc.,,
27339,Ageagle Aerial Systems Inc.,,
27345,"Princeton Bancorp, Inc.",.0052977567303176,
27354,Selecta Biosciences Inc,,
27364,Twilio Inc,.0242216163938721,3
27373,Valvoline Inc,.0039408226772909,0
27377,,.009141083662918,
27379,,.009141083662918,
27380,,.009141083662918,
27381,,.009141083662918,
27386,"Jeld-Wen Holding, Inc.",.0060939434652611,1
27387,Impinj Inc,.0306848672061398,2
27390,,.008192708457947,
27391,,.008192708457947,
27392,"Syros Pharmaceuticals, Inc.",,
27393,Hilton Grand Vacations Inc.,.0056254479529637,
27394,Park Hotels & Resorts Inc.,.0124477326813002,0
27468,,.0096511667046285,
27471,,.0126574334286699,
27472,,.0126574334286699,
27473,,.0126574334286699,
27476,,.0113624961373466,
27490,,.0179171853154901,
27491,,.0084288376377415,
27493,,.0084288376377415,
27494,,.0084288376377415,
27504,,,
27505,,.008192708457947,
27507,,.008192708457947,
27509,,.0113166364888763,
27524,,.0096511667046285,
27555,Orthopediatrics Corp,.0045548794066234,0
27564,,.0142987464694383,
27565,,.0142987464694383,
27574,"Tpi Composites, Inc",.0079813602875171,
